country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ANNEXI,UNFCCC_AI,Other,Aggregate F-gases,,,,,0.000003511365,0.000008431372357620001,0.000015103052298459999,0.00001994314815158,0.00002468227446333,0.00002941974429288,0.00003361927391505,0.000040440489614829995,0.00005475007567618,0.00006698814962649,0.00007182055456131999,0.00007690128033133,0.00008166856828084,0.00009845809036011999,0.00011553742635694999,0.00013264538351083998,0.00014986283060994,0.00016814176500725,0.00018270928813243,0.00019572842169127,0.00020858809866442998,0.00022174016392138,0.00023461296113457997,0.000234313155442,0.00023388897321800997,0.00023346908339192,0.00023346908339192,0.00023346908339192
ANNEXI,UNFCCC_AI,Other,Aggregate GHGs,0.01567728356311458,0.017217289410472392,0.01766657906090029,0.01710536957326391,0.017200394684399323,0.016703283090751222,0.01960720176385386,0.01839954766184378,0.017165003491753247,0.018545393578041643,0.01879737695762765,0.02065006519439676,0.01942692671218031,0.021939215564024894,0.020557391896068096,0.02055240113675607,0.02002810961307839,0.02098531681287734,0.01959794367503122,0.01961086411192527,0.02011372063194362,0.02044214590745352,0.02037540703250151,0.020388834572224932,0.01692383000007483,0.01797590481584417,0.01735926081092729,0.01807723320717131,0.019239383259267998,0.01721546018632988,0.016991662975984152,0.018128546696204312
ANNEXI,UNFCCC_AI,Other,CH4,0.00253964518932025,0.00271471141918825,0.0026819020112575,0.0025916229821815,0.00253928506102675,0.0024548254289585,0.002554262710551,0.002553105392901,0.00255244636456025,0.002689109039304,0.0027660144211925,0.002934317481293,0.0028487037499595005,0.00295136819157675,0.0028314664490320003,0.002780173366259,0.00272423355037775,0.00274907941056575,0.00265573410808875,0.002635874021653,0.0026422411206335,0.0026407758376474997,0.0025858035918225,0.00255919052210425,0.0023208737767040004,0.0023150288030095003,0.00222028937872,0.0022548707692177502,0.00231049313875175,0.002177210635505,0.00217399034442775,0.00225209084194375
ANNEXI,UNFCCC_AI,Other,CO2,0.01250841589030431,0.01382279374889004,0.01429608366633823,0.013860649583786409,0.014011175501234593,0.01362560941868278,0.01631027133613096,0.01516702769546412,0.01399557605479727,0.01519411241413042,0.015370188773463581,0.01698172713279673,0.015882829279715353,0.01818293142663397,0.0169921830495206,0.01705393467240722,0.01660453681932584,0.01748174541111911,0.016224454002912378,0.01624066259470565,0.01670087118649892,0.01700057977829219,0.0169672282966637,0.01696494548883521,0.01386430967030672,0.014865755495778232,0.01435754174271299,0.01501544200636018,0.01607425838924412,0.01428654132253352,0.014071760741176139,0.015074381560089122
ANNEXI,UNFCCC_AI,Other,N2O,0.0006292224834900201,0.0006797842423941,0.0006885933833045601,0.000653097007296,0.00064642275713798,0.0006144168707523201,0.00072756466487344,0.00065947142532708,0.0005922987979324001,0.00063275238031434,0.00062755448905652,0.0006935800906922,0.0006406436068292801,0.00073792779618768,0.0006619218429541801,0.0006413918177585199,0.0006176706750939601,0.0006560339008323601,0.0006022181376731401,0.00060168211205578,0.00062074549420126,0.0006326485265065801,0.0006396658558828801,0.0006689701395942,0.00053005845439968,0.0005733803531350601,0.0005468167283597201,0.0005726072761513799,0.0006207427580541201,0.00051823914489944,0.0005124428069883401,0.00056860521077952
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,269.81881743084136,263.3833875722861,255.21259722497535,248.34287243945545,255.5295954232785,286.326373689693,298.13906177288754,311.11142380543356,324.82185617781295,307.3762982740149,307.9153883043731,287.27436536569905,288.3478964840982,280.0028526230281,292.0483052883262,302.75675668995706,310.839833873958,327.22975258614736,336.092061634456,324.2183164941121,342.59881122666314,354.13546202357725,370.4689287126722,380.91139667064203,390.25123644426145,386.5460036391147,394.0309378182573,406.6874050312204,413.55990893055673,411.2024162858336,411.97752993967833,403.58223972221487
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,17858.541928162107,17343.20986989342,16743.69042869241,16456.848674453144,16109.45514211806,16105.245340027253,16280.137781163661,16080.468259234109,15954.565254154644,15887.790558773711,16198.184482395438,16032.858652528674,16123.380420914877,16328.711610517083,16559.059143774342,16565.28148446391,16510.761771594425,16748.994478323824,16274.927533658176,15068.599729880909,15510.625217680976,15379.517849941378,15146.619510168934,15249.222793618535,14977.281671489496,14988.75488510441,14618.755114871932,14776.048728576485,14969.4508370671,14686.398828205187,13435.693925883856,13737.406613022744
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,2766.6145226238923,2719.709177176819,2673.0182828435572,2623.6388576809222,2582.0981881981243,2547.751932605607,2526.959937873493,2488.777605429508,2445.773796607509,2413.6983101364194,2392.2105547994897,2359.602488930792,2333.297768429231,2327.8053734669566,2306.5425203104355,2290.7284117535282,2286.7886840798865,2280.7439789791315,2260.411284099395,2202.66243080168,2193.07467954828,2165.5345026804016,2150.7438590774727,2129.7646893659753,2107.2883447826152,2101.172286769612,2056.0235183553928,2089.09700937471,2108.165761743951,2084.156813909526,2037.2549669758762,1929.914711116227
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,13718.955791906625,13294.33676203718,12776.925746672348,12550.158915896858,12250.813977018206,12258.085401017408,12427.75829979367,12273.1026938079,12204.428711734947,12226.251450561515,12557.600012589708,12450.44030499183,12569.983618218923,12793.842062904878,13012.477878968582,13039.214859686888,12993.200332347878,13209.627691831756,12767.661660975045,11649.226213559672,12104.231326559851,11977.763389719108,11767.211677361236,11843.608515598835,11576.647179955959,11597.984731460203,11277.706802265613,11373.20326849802,11522.994345061767,11288.316268781742,10101.93739848213,10525.940034139634
ANNEXI,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,1103.1527962007494,1065.780543107136,1038.5338019515307,1034.7080284359104,1021.0133814784529,1013.0816327145469,1027.2804817236113,1007.4765361912674,979.540889634375,940.4644998017643,940.4585267018695,935.5414932403555,931.7511377826221,927.0613215222212,947.9904392069973,932.5814563335379,919.9329212927026,931.3930549267882,910.7625269492776,892.4927690254451,870.720400346181,882.0844955182904,858.195045017554,894.9381919830828,903.0949103066607,903.0518632354815,890.9938564326694,907.061045672534,924.730821330824,902.7233292280841,884.5240304861712,877.9696280446665
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,269.8188174308413,263.3833875722863,255.2125972249754,248.34287243945545,255.5295954232788,286.32637368969324,298.1390617728874,311.11142380543333,324.82185617781283,307.37629827401474,307.91538830437344,287.27436536569877,288.3478964840983,280.00285262302816,292.048305288326,302.7567566899568,310.8398338739578,327.22975258614747,336.09206163445583,324.2183164941121,342.59881122666314,354.13546202357736,370.4689287126722,380.9113966706417,390.25123644426185,386.5460036391145,394.0309378182572,406.68740503122,413.55990893055684,411.2024162858337,411.97752993967845,403.5822397222147
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,19090.934572679933,18688.25045982664,18123.363791568136,17893.77841605033,17656.176344545303,17737.09830147213,18019.55758592233,17879.494305257824,17805.63302594879,17783.40870850069,18018.035414371847,17963.7891830899,17968.679620484232,18205.76425077184,18357.34226676985,18388.873771958337,18385.611050921318,18539.950355591944,18137.48979763369,17004.29319479289,17506.680806061475,17363.296742353446,17156.863880362413,17162.987821282328,16946.582213449146,16747.20503227488,16580.581638779113,16638.401577034067,16783.156612912884,16400.690404484827,15244.121667900734,15400.768011501626
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,2647.9635497795994,2603.867278895508,2559.8806674164534,2512.257634005062,2466.4025558726717,2434.44593534795,2411.7949764950317,2376.3652726413243,2328.442145299826,2297.9282656636246,2268.6634828484985,2244.353849044998,2208.030314514378,2202.278419903696,2179.4597280957487,2167.117611176098,2161.793557244515,2154.428708836467,2138.9886922972664,2077.0134141513795,2077.4307548841325,2046.4499963940489,2031.3969510854536,2012.617202277061,1990.2524608429412,1970.7713439740169,1938.2906587388952,1960.2418254014551,1982.6851814152253,1965.3196994604648,1914.4717721334482,1811.6004395097866
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,15104.97294358736,14794.340265610279,14307.362287437802,14135.750894149538,13951.534631990096,14038.9718606647,14321.147403823023,14219.868291421855,14212.9528566095,14275.999122433317,14543.685634089277,14535.140669270146,14585.040089873655,14840.19318848123,14985.683047041253,15033.20461808683,15038.43494810786,15173.452707440323,14795.884784467486,13760.767150821897,14251.223637305047,14118.913739067015,13935.26036298091,13911.767946765896,13699.299643017002,13534.879026762283,13394.575044176638,13406.509771905872,13506.21370601117,13162.6523442959,12075.700397183067,12351.794172134434
ANNEXI,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,1068.1792618821323,1026.6595277485662,1000.908239488906,997.4270154562729,982.7095612592586,977.3541317697875,988.4761438313931,972.1493173892122,939.4161678616535,902.105022129733,897.7709091296958,897.0202994090583,887.2613196121017,883.289789763888,900.1511863445219,885.7947860054528,874.5427116949902,884.8391867290071,866.5242592344835,842.2943133255017,835.4276026456298,843.7975448688048,819.7376375833792,857.691275568727,866.7788731449409,855.0086578994631,853.6849980453242,864.9625746955187,880.6978165559291,861.5159444426283,841.9719686445411,833.7911601351905
ANNEXI,UNFCCC_AI,Waste,Aggregate GHGs,652.2984005676842,659.9836029925249,663.0853478235441,661.9455753214647,662.6459654314096,658.8950999035135,652.594438492293,639.9825067826625,625.15456587468,613.4598739058783,606.8819005208313,596.8825287800132,591.8243058547006,587.2669799528085,575.2375014392346,566.0744384216498,557.8112036168072,550.3567401320083,541.360435689298,528.7424554465122,523.0317062660878,508.67870150729414,507.56892758845186,497.1807224979627,492.2095003089368,490.69057459141834,485.0699167386962,488.45876134819525,493.1031241333667,494.3282166673849,488.33245991059937,472.29027167224115
ANNEXI,UNFCCC_AI,Waste,CH4,596.6892727305265,604.2517171911726,606.013245108042,605.0876570511267,602.8123649961108,598.6554022697645,591.7492438548647,578.7363018936937,563.4526106737158,551.5707028316008,544.3273363734877,535.7807368287738,530.7864058296035,525.5674147269638,513.7658130412092,504.64823967642275,497.01888457058817,489.35477810516227,479.58405540736464,469.7279052671305,462.91329254257596,449.2304503739603,447.22633055817573,436.6645022236902,432.0003555521321,430.5351131759427,424.84069987510986,427.7694187621984,430.9822274677124,432.0477360409682,427.51595472777706,412.28282002490255
ANNEXI,UNFCCC_AI,Waste,CO2,18.859209945499124,18.807048368231353,19.91695934592792,19.599795468244846,21.877996785882154,21.983771260109755,22.193576393440562,22.195101649543236,22.032267598910728,21.525642055616924,21.7410215895544,20.429283843618194,20.03143413346294,20.102070785472137,19.407296688044134,19.061344809942685,18.218077776624526,18.364370829435693,19.290052382254128,16.617306486228326,17.232951933722507,16.289893068926276,16.671169692980236,16.45097692550085,16.041576687652125,15.713962060871816,15.205065487095505,14.927021857905869,15.74498469430288,15.686093348156241,14.573069692073176,14.498048429336327
ANNEXI,UNFCCC_AI,Waste,N2O,36.7499178916588,36.92483743312092,37.15514336957406,37.25812280209315,37.95560364941674,38.255926373639156,38.65161824398767,39.05110323942567,39.66968760205351,40.36352901866064,40.81354255778929,40.672508107621155,41.006465891634136,41.59749444037255,42.064391709981386,42.36485393528438,42.57424126959455,42.63759119741033,42.48632789967936,42.39724369315334,42.885461789789346,43.15835806440754,43.67142733729591,44.06524334877163,44.16756806915264,44.44149935460386,45.024151376490856,45.762320728091,46.3759119713515,46.59438727826047,46.24343549074914,45.50940321800226
AUS,UNFCCC_AI,Agriculture,Aggregate GHGs,84.92698185560434,84.13103979711215,81.4041558755188,79.40942014793747,79.46541606406021,75.91522563903433,78.10089277195512,79.32066461426791,79.0649875151383,79.12901821836095,82.2579968308833,81.2641833603708,81.13291740289615,75.66549060894569,79.16883596812298,79.77325512680886,78.24130520133114,74.31474235874926,71.86184780764313,72.16502014331998,69.78401810270923,74.35272326161018,75.7800218880136,75.96697195961548,76.42961606182726,73.55927116132185,72.63983721320491,76.55245145234585,75.14879958735379,69.75277417633824,67.83080883773953,
AUS,UNFCCC_AI,Agriculture,CH4,71.55138658837264,70.97443459911396,68.69997560706913,66.60797610403412,66.21166369090469,63.57175455448227,64.7394479095313,65.15209401002318,64.94607413798455,64.42710951971974,66.6507816212706,65.71783740141767,65.3295915865744,61.572023740215734,63.377744763761136,64.21104237474064,62.84393758415346,60.684162804072926,58.276711203773,57.88904920332288,55.48145588318008,58.807485331443914,59.9292599346197,60.3279894703874,59.74850463700003,57.408849995417825,56.23944436859833,58.356950791087016,58.387938418552245,54.17922567679665,51.9986941037221,
AUS,UNFCCC_AI,Agriculture,CO2,0.5820132093795178,0.6348961417600844,0.6898112230386843,0.767034610568259,0.8687848827328788,0.9193974065351942,0.945552769891304,1.15368632120613,1.328724677609678,1.5128996475617587,1.7011214271861492,1.8186433506091302,1.9304128002981442,1.9259237464120325,2.0350700679623115,1.9634523584977426,1.8296911462013234,1.8157872546355398,1.8303824729179345,1.9431837325816952,2.1891387733806704,2.2005507644848628,2.045073727432426,2.0381123900765203,2.4909097255348653,2.5329696484659165,2.6632503062593,2.86173974873525,2.6747142496895098,2.6653844979798498,2.79654515322745,
AUS,UNFCCC_AI,Agriculture,N2O,12.793582057852172,12.52170905623811,12.014369045410989,12.034409433335082,12.38496749042265,11.424073678016875,12.415892092532516,13.014884283038597,12.790188699544064,13.189009051079474,13.906093782426558,13.727702608343993,13.872913016023618,12.167543122317932,13.756021136399541,13.598760393570464,13.567676470976359,11.814792300040796,11.754754130952199,12.332787207415414,12.113423446148463,13.34468716568141,13.805688225961477,13.600870099151548,14.190201699292365,13.617451517438095,13.737142538347282,15.333760912523585,14.08614691911204,12.908164001561733,13.035569580789971,
AUS,UNFCCC_AI,Energy,Aggregate GHGs,293.66665244346285,295.40686451511453,301.5606845329756,304.891716241821,305.9887504532459,318.37928239007726,324.8781179901111,335.8635462747227,350.0145354846088,355.40320028681646,364.33593638542675,371.91706780381486,375.144184987847,380.52793132382294,393.34917977424647,400.05722225130495,405.8739591228492,413.89477134057785,418.6024774970102,423.43448247908015,418.3869978859603,415.192335769159,420.6193222555435,414.0551307184689,408.0907271501523,418.7035548313395,428.05655922980804,430.15354248239413,432.5577406116288,431.5849762191154,415.86844364735657,
AUS,UNFCCC_AI,Energy,CH4,32.758091240415965,32.480382500382674,34.02849975241681,33.1612247901024,31.391803872026543,32.66589821509181,32.46694611024591,35.15857070061963,35.93250319272717,32.6808436987901,34.92991446257465,34.66053830590177,33.3813021215302,32.517879253790106,32.59729275572165,34.19735448834631,34.791859344446316,36.97608024380424,36.33654917362376,35.72383206758967,35.2469128090911,33.89709547520979,34.27753420715901,34.339701389868075,32.22637871034549,35.49376697092865,35.3431402723251,34.888321424774844,35.759139942692315,33.89368669858277,34.16410477089732,
AUS,UNFCCC_AI,Energy,CO2,258.9470446570424,260.93035964980777,265.47481004827193,269.53638100543304,272.3166424578435,283.3041290362124,289.90496814959414,298.072367407019,311.27897756070143,319.8028752623026,326.37159980724334,334.08784301768003,338.371678911055,344.3543898014063,356.985378471883,362.0656581488086,367.3258630254951,373.1337774278765,378.47393345891066,384.0202851281932,379.5259319373314,377.59839677528004,382.67470418835387,376.0711089507756,372.3551397106155,379.92489707979445,389.4643025090331,392.0200485521768,393.7379306807111,394.6975293080256,378.7366961507443,
AUS,UNFCCC_AI,Energy,N2O,1.9615165460045283,1.9961223649240882,2.057374732286865,2.194110446285459,2.280304123375986,2.4092551387731107,2.5062037302710363,2.632608167084074,2.803054731180182,2.9194813257237353,3.034422115608788,3.168686480233027,3.3912039552617657,3.6556622686265015,3.7665085466417985,3.7942096141500317,3.756236752907785,3.7849136688971208,3.791994864475786,3.6903652832972833,3.614153139537793,3.6968435186692106,3.667083860030652,3.644320377825134,3.509208729191332,3.284890780616359,3.2491164484498873,3.2451725054425924,3.0606699882254187,2.99376021250699,2.9676427257149682,
AUS,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,6.252256133448265,6.274768899012336,6.194578713078891,5.422268920919172,3.4881584340930556,2.8657053915069524,1.9775324108290353,1.959649006473331,2.5616468189659622,2.335622414143998,2.7521457139191328,3.705834197713198,4.064864976205447,4.56045332192375,5.129612310924412,5.846925354939513,5.1448282349375205,5.715746307367918,6.176704588217203,6.95173191951029,7.484097117731102,8.237377562517878,8.61748093862555,8.867084232577422,9.59117012263257,10.132137866092737,10.591031588953964,10.794324265072952,10.82521448415257,11.725314064914063,11.925604052634974,
AUS,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,25.902442203640092,25.083784053957935,25.67484010209758,25.403927637582647,25.407541658980872,25.05148912305229,24.608933556424372,24.689228114022995,25.806240834621082,26.229499879477,26.128898332152822,27.090483519479164,27.59163447527179,30.133759426598893,31.47778182926971,30.705993970391486,31.07910120923537,33.21403011130764,33.27995982369893,31.11544627702528,34.08907737423216,34.90904032291239,32.520282984654536,30.168267355323607,30.144505657264432,31.06531425431188,31.194873694063915,31.84268343211472,32.574677869722635,33.409374436152426,32.72867504438109,
